TestTime_s_,Current_A_
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,-0.00882550312455598
140,-0.185942234119227
141,-0.780857113972925
142,-1.27332699131285
143,-1.01297739353596
144,-0.560848699785072
145,-0.549032706034307
146,-1.06687192438013
147,-1.46676609975722
148,-1.47553103137828
149,-1.13847594144286
150,-0.639435363393744
151,-0.0138488005727387
152,0.537231989796629
153,1.16978890399175
154,1.13844097133226
155,0.643504081314544
156,0.127400963246212
157,-0.248691566500147
158,-0.505158157644351
159,-1.05110029780543
160,-1.21102469342777
161,-1.59161059702321
162,-1.25497890809564
163,-1.37194406820886
164,-1.37138913934641
165,-1.28089153819596
166,-0.954311817798397
167,-1.0573491647712
168,-1.73972669607879
169,-1.85250825970506
170,-1.00726877574266
171,0.0528590284248871
172,0.705991138712732
173,1.31572813779551
174,1.10504644635511
175,0.386721444980257
176,-0.110114876341953
177,-0.648284498312737
178,-1.28301642670972
179,-1.08309273117831
180,-0.513919747891578
181,-0.204025712029122
182,-0.0762424045037759
183,0.144201226589147
184,0.518552883634575
185,0.561085613858983
186,0.533886844431134
187,0.369216824098476
188,0.275347641269568
189,0.179790578607704
190,0.13341034871651
191,0.064094134581282
192,0.0608024596648166
193,0.00450351821261052
194,-0.0175179287964064
195,-0.0431684007689317
196,-0.0939462850723742
197,-0.0939462850723742
198,-0.0939462850723742
199,-0.222900677229919
200,-0.232441935483729
201,-0.381714856094774
202,-0.411703902993456
203,-0.603025105430054
204,-1.01924404446857
205,-1.0539622463054
206,-1.36136223704755
207,-1.7886952594775
208,-1.79742360872851
209,-1.7944634936122
210,-2.49800486675868
211,-2.07946804734755
212,-1.74215294839908
213,-1.4925987638213
214,-1.37496260571394
215,-1.77616583753496
216,-2.21981246482645
217,-2.52358217737822
218,-2.45398500671199
219,-2.25186421647594
220,-1.90374917069546
221,-1.62545215480264
222,-1.09558127590841
223,-1.10762033726961
224,-1.00475951407706
225,-1.12889237323345
226,-1.37414289372144
227,-1.2775147640937
228,-1.2942150707381
229,-1.19112520847838
230,-1.08304821283372
231,-0.727698569404371
232,-0.363402400085508
233,0.405740407643114
234,0.797101015710241
235,0.722788119956081
236,0.338346301444711
237,0.0284437927524167
238,0.131418180316444
239,0.480038862497806
240,1.00002146800226
241,1.04384075586101
242,0.644967042487091
243,0.821675348535125
244,0.737291030443978
245,0.658656090503628
246,0.950354455860083
247,1.03650703643369
248,0.643662341853338
249,0.207103628778608
250,0.0242773841027721
251,0.107789654430783
252,0.143620577785305
253,0.0416909394226741
254,-0.144451328335646
255,0.00409521520156257
256,0.236383901360468
257,0.13341034871651
258,-0.395585977654375
259,-0.950399033478914
260,-1.18409655495755
261,-1.32197706403551
262,-1.44334381437081
263,-1.88025969033213
264,-2.60097167738074
265,-2.81817405900362
266,-2.60200007535845
267,-1.90307465181121
268,-2.26368641708686
269,-1.8394794082218
270,-1.91343066842424
271,-0.607273209230325
272,-0.114971438727953
273,-0.209208645178567
274,0.506204280314667
275,1.07638549309409
276,0.970986941356717
277,1.22303147064841
278,1.07895007456514
279,1.57740063509271
280,0.967610406044978
281,0.178264779961975
282,-1.33917602288127
283,-2.0147663500684
284,-2.29119872355749
285,-2.8062390103928
286,-2.74306848369947
287,-3.02314844345829
288,-3.30727748781463
289,-3.5958128982036
290,-2.46588502424441
291,-1.20523037862557
292,0.0284437927524167
293,0.282924720421482
294,0.132553876531232
295,-0.0260674899910386
296,-0.424481219987058
297,-0.623589738852436
298,-0.826819013344481
299,-0.733088339182608
300,-0.534362762419457
301,-0.331044629060972
302,-0.0244838041183038
303,0.133658541832341
304,0.228067496252657
305,0.456228444278914
306,0.445481131282305
307,0.219739571618849
308,0.00775025817122922
309,-0.241106610647937
310,-0.0664725864574043
311,0.0103232548914204
312,0.091891993877158
313,0.249984092204115
314,0.360482267987311
315,0.423821440067043
316,0.337430273885836
317,0.292288382878
318,0.413039991879903
319,0.485761745061392
320,0.42720686651543
321,0.0252697975335314
322,0.0778644628287358
323,-0.214577646955142
324,0.0508728873686943
325,0.000328397942600238
326,-0.204027563079095
327,-0.0499270211552273
328,-0.0487431061894576
329,0.575192933120914
330,0.550145725616766
331,0.0400991973333608
332,-0.0636287199890535
333,0.0729116407635039
334,-0.0248267039281653
335,0.0365219120109475
336,0.0199381537728282
337,-0.0527821666654979
338,-0.1748541704275
339,-0.395585977654375
340,-0.917300740852296
341,-1.40691505606869
342,-1.53618865696741
343,-0.672288445245796
344,-0.376839137966558
345,-0.327617966367584
346,-0.714276512906865
347,-0.344349900055213
348,-0.518935227913709
349,-0.588139669453191
350,-0.483602423292334
351,-0.310444129640125
352,-0.190594823669211
353,-0.189656774881795
354,-0.188721589887155
355,-0.247752980857432
356,-0.367680581330898
357,-0.310444129640125
358,-0.129986251751126
359,0.197278252136258
360,0.411709274933542
361,0.358918633744655
362,0.215599123394668
363,0.0921360682797836
364,0.00271096683837821
365,-0.17181492419501
366,-0.216304195611546
367,-0.351604786431132
368,-0.586776009575385
369,-0.850604368719323
370,-0.603931764271226
371,-0.312671601548206
372,0.075587220878021
373,0.513802842146273
374,0.702233690171472
375,0.531007470996884
376,0.314964178592702
377,0.163182412929322
378,0.0982940491999509
379,0.0493990061867938
380,0.0362881614881332
381,0.054900311463799
